review_id,user_id,business_id,name,postal_code,latitude,longitude,review_count,date,year,month,season,stars,text
9AcMsCNx0Sp5qn8IFQyAcw,axWFl9GjCQGmTl9kIBsgeA,FeCkEyoGHVAR7KzrEX-uMA,Legends Corner,37203,36.1608576,-86.7782802,237,2018-05-23 02:57:02,2018,5,Summer,4.0,"A fun honky-tonk with cool decor. The drinks are cheaper next door at Robert's however. But if you don't mind paying a little more and listening to covers of less traditional country, it's a good time."
RzXCqXqrOjiYv-YZ0eM5pA,mmUZz1V7NS5QDpVNiO5NNA,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2018-02-04 18:34:09,2018,2,Winter,5.0,An Absolutely great place to visit.  The tour was really very informative and filled with an energetic video before you walked through the auditorium.  Really a great place to visit.
cpfM8glEpDV6vAsk0PPz4Q,f9ZVBX8dHR3VI_7AaEk6Ew,fy7kLejLjyVsbVycL6gqfQ,Tin Roof Broadway,37201,36.1613946655,-86.7768571232,274,2016-08-17 03:23:30,2016,8,Summer,1.0,FYI buy a beer do not buy a mix drink.  They Do not now how to pour a mix drink.  Do yourself a favor and go down to the whiskey bent saloon for a real drink.  $7 for a coke with no alcohol.  I wonder why no one was drunk when I was there at midnight.
y-RwHSStFwhuBPg_BmoytA,6sh8kUihc8o3v4YBpR6L1Q,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2018-01-25 16:46:07,2018,1,Winter,2.0,"For me, while the food was fine and the wait staff attentive, the atmosphere was just weird.  Dimly lit with blood red accents and one of the worst bands I've ever heard.  In 'Music City' of all places, you don't expect (or I don't expect) to hear the 'easy listening' top forty sounds of the '70's delivered in the most bland way possible. Think Seals and Crofts, Bee Gees and ELP played by a band in a nursing home."
r_g6J9BIqes6wRPlifnFtQ,c1w6igh5rkTa-7KkrTc2iQ,fy7kLejLjyVsbVycL6gqfQ,Tin Roof Broadway,37201,36.1613946655,-86.7768571232,274,2014-12-02 06:47:28,2014,12,Winter,1.0,Not my best experience. The band seemed in the bottle for a Monday night and my wife and I got sick from there French Onion Soup Special. Sorry but thumbs down all around on this one!  Should have known better.
mqhkQFHWb16xe4KKQPjn6w,DKroWesMYQo5NpAB5AWdgw,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2015-08-01 21:59:38,2015,8,Summer,5.0,First home of the Opry and amazing history!  The video at the start of the tour was very entertaining and informative!  Awesome spot!!
Yy8rtLhDIa2Eva5iOEl8eg,3c57DbE5YVzaBqJzXTixcA,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2017-12-20 15:31:50,2017,12,Winter,4.0,"I visited the Ryman on a venue tour because there were no performances that we wanted to see while we were in town for the weekend. And while the tour was interesting, this really is a place that you need to experience, not just go look at. Therefore, I'm going to make an effort to see a show at the Ryman the next time I visit Nashville. Its acoustics is suppose to be superb making it one of the best places in the world to see a show. 

The museum tour starts with a video with the history of the Ryman and how evolved from a gospel tabernacle to the Mother Church of Country Music. The rest is a self guided tour of the auditorium, where there are selected artifacts from its history. It's fascinating and this place is full of history and stories. Definitely worth a visit, especially if you can't get in for a performance. 

Really looking forward to seeing a performance at the Ryman the next time I visit Nashville. Review will be updated, and I'm confident I'll be changing my rating to 5 stars!"
x65un-bymlrhacIKWhrbwQ,wxv5p3a95kPx1q2-WixkRg,tELoGj2QJYYFQ1jo_XXbpA,Robert's Western World,37203,36.1610407,-86.7780154,822,2014-06-18 01:46:58,2014,6,Summer,4.0,"Went in on a Friday night and the band was bloody brilliant! The double bass player (which in my opinion is a dying art in this electronic world) was amazing. Unfortunately, I didn't catch the name of the band, but they played proper old school country honky tonk...which was just what this uncountry, english girl was looking for while in Nashville!

Not only that, the $6 burgers were fantastic. One of the best burgers I've had in years. Beers are $4, and there is no cover charge. However, be prepared to fork out a few dollars every hour when the band comes begging. I quickly learned that if the bar didn't charge a cover you're going to pay about $5 per hour per table of 4 people (less if you don't love the band, but you still have to remember that these talented musicians don't get paid a penny to work in these bars because the competition is so stiff). The band on Friday night (later on) recommended a tip of $10 to $20  per hour, but I think that was wishful thinking!

We went back on Sunday night, which was much quieter and the band was good, but not as good as the Friday night band, but the burgers and service were just as good. This was our favourite bar on Broadway without a doubt."
7QaMxOxJu_TmSgVT4Rz1lQ,F5GYjFuhqJ4DAM-nIHQsCw,fy7kLejLjyVsbVycL6gqfQ,Tin Roof Broadway,37201,36.1613946655,-86.7768571232,274,2016-02-01 16:48:52,2016,2,Winter,5.0,"live music at lunch time, Chicken tenders are amazing... Best lunch downtown"
JBpqCRNA1qfBW2rCVnRp3w,3JMcggypv634B_PBKAaDRw,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2017-01-07 03:29:51,2017,1,Winter,4.0,"The food looked better than it taste!! If you are not a fan of dill be careful ordering the dishes with dill, it can be over powering. The drinks and Appetizer's were very good! Our server Jordan was excellent and he did everything within his ability to assure that we enjoyed ourselves. 
My future visits will consist of Appetizer's and Alcohol. Can't go wrong with this combination."
_otv9ehamSbHTMYsqiBtEg,CI8pYxw1ROi8-1NS4SViug,wjGmBfeFrh71764EQcZzxg,Second Fiddle,37203,36.1609178,-86.7781817,120,2013-11-21 21:59:05,2013,11,Winter,5.0,"Every time I come to Nashville I have a great time at The Second Fiddle. This trip proved no differently. I was in town with my husband in mid September. Brandi Thorton was awesome on Thursday night, her voice is unbelievable. The bartender had a really big fantastic smile & she was very nice to us. We've been coming in for years & we were pleasantly surprised to see Megan when we went back on Friday. All the staff is friendly & kinda silly (one guy behind the bar was hilarious) and seem to get along well (cutting up, working hard, laughing and smiling all night) which makes it an even better place to be. Seems more like a family working together. This is not a Honky Tonk anybody should be skipping past when visiting Nashville."
DqpTIakw4WEZD2L9i0xrug,8EipJXehR14DD9x9N7RSSw,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2017-11-11 02:47:48,2017,11,Winter,4.0,"This is the tour to go on while in Nashville.   It is a beautiful former church turned concert hall.  A film starts the tour to tell the history.   And what a rich history it had.  Walking through the building feels thick of spirits of the fine country musicians in time gone by.

There is an opportunity to get on the stage for a photo.  I didn't look to see how much that cost but many in my group did it.  The gift shop is very nice and full of treasures. 

The Ryman is still used for concerts and events.  It seems like a very nice venue for music.  If you are in Nashville check it out."
OcBdeSdB1wid3eK3-FUd1w,3-ufoWHBNxHQGvBo_jjm3A,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2015-08-24 13:53:57,2015,8,Summer,5.0,"I don't love the new construction (just doesn't fit with the aesthetics of the previous design), but this is my favorite place for a concert. With the exception of the last 6 or so rows on the main floor, there's not a bad seat in the house."
rA6mBaIsrX1UehRaunWi_g,SPOg3zCXbGVsXxvvNcshxg,wjGmBfeFrh71764EQcZzxg,Second Fiddle,37203,36.1609178,-86.7781817,120,2016-08-17 14:09:36,2016,8,Summer,2.0,"My family and I went on a Friday afternoon.  It was not busy at all.  My card was overcharged by the bartender when adding the tip.  It could have been an honest mistake or it could have been skimming.  I had to call the establishment.  They apologized, but should have offered compensation for the error in my opinion.  The overcharge was not excessive, but it's the principal of the matter."
5MVi5nmkNqA3eIuJCc83Lw,3EFnM2Mu6IiAv_bNFzddxA,tELoGj2QJYYFQ1jo_XXbpA,Robert's Western World,37203,36.1610407,-86.7780154,822,2018-06-12 23:48:00,2018,6,Summer,4.0,Good ole music and good cold beers. Cheapest beer on the Broadway strip. Come and cool off and sit for a spell ya hear...
aY15wi0x7muUS-Wrl1zJVQ,t_x9gysKTdkqvkjg0VGXig,fy7kLejLjyVsbVycL6gqfQ,Tin Roof Broadway,37201,36.1613946655,-86.7768571232,274,2016-12-21 22:14:11,2016,12,Winter,5.0,Great drinks with the best server named Evan. Happy hour more than worth it here. Great  music by the Jacob Reynolds band.
HJ5JNkHzxmr3KlAMzDTF0g,e4nLWCtn-bU7UGB3JUktpQ,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2018-08-17 13:53:30,2018,8,Summer,4.0,"We went to Sambuca to celebrate our daughter's 16th birthday.  The food was all very good.  The place is expensive but we knew that going in.  All of the entrees were great:  Shrimp and Crab Scampi, Filet and Lobster tail, Salmon Oscar, Blackened Flatiron, and regular Filet.  The only thing we found underwhelming was the side of Dill Havarti Potato Tots. The ONLY warning: be aware of the live music, and ask to be seated away from the stage if you want to me able to chat.  But if it's just my hubby and me, we will probably want to sit there and enjoy the live music."
FZFwYTBIxPmcvYDg_gxASw,crgWPc35LxjJccLFVQsQig,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2013-02-02 00:43:05,2013,2,Winter,5.0,"In my opinion the obstructed view could really be a lot worse. I mean it's something I will avoid in the future, but if I found really great ticket prices for a show I really wanted to see I would definitely not have issues purchasing them because of this fact. The Ryman's amazing acoustics more then make up for the lack of being able to see who is playing fully. The place  is unique and definitely a must for any person who appreciates sound. Plus it's old school, no usher was under the age of 60. 

My only qualms are with the weirdness of live music crowds in Nashville. I still cannot get over it."
0lJllBKycdGVKa3rxXTQYA,HXPsjRDdzh3Gpsiw4gSm8g,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2017-12-31 06:16:14,2017,12,Winter,2.0,"I'm sure this is a great place to see a show, but the hour tour for 25 bucks is a rip off."
PK9uu_FAn1Vp3bijuKZEnA,RV1aCuLvdRmtI0uZVF9XUA,fy7kLejLjyVsbVycL6gqfQ,Tin Roof Broadway,37201,36.1613946655,-86.7768571232,274,2015-12-27 08:11:42,2015,12,Winter,4.0,"After walking around Broadway for about a good hour to find a place to eat, we landed here. They had good live music and the servers were cool. 
My friend and I ordered the Mac and cheese, hot tater tots, and chicken and jack quesadillas. My favorite of all the 3 was the Mac and cheese (soooo good). We also had A shot called ""F-n-8"", not that good, it was too sweet. The bathrooms needed a touch up. I'd go back to have the Mac and cheese again !"
atqog6o4OzLTGkRYLT3a1Q,WtBfZpY5xW1Gji6x04Fdwg,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2015-07-05 01:20:31,2015,7,Summer,2.0,"My (awesome) job hosted our annual Holiday (Christmas) party here this year. The space is nice, but not amazing. The service was alright. And the food was.... blah at best.

Unfortunately this just isn't the place I would recommend or spend my time. I got a three course meal - started with a crab bisque - the cream wasn't cooked down enough and wasn't really edible. The second course was pretty good though- medium rare filet was seasoned and cooked well. The side of asparagus was ok, lower quality veg and the au gratin potatoes were salty, cold and were over cooked. 

Nashville is an awesome city- and there are so many places with great food or music. Dont waste your time or money going here. Sorry!"
i4u0InY6m44EFPpBOQ4DtA,0nLDSrXgEe9IfL1D5_68zg,tELoGj2QJYYFQ1jo_XXbpA,Robert's Western World,37203,36.1610407,-86.7780154,822,2016-08-31 15:20:04,2016,8,Summer,4.0,"This place has one of the best burgers on Broadway! It's super cheap and you get to listen to great live music while you're there. There's just something about Robert's that draws you in; we ended up staying for more than 3 hours. The crowd tends to be older but everyone is usually really friendly and fun. We sat upstairs and had a great time drinking and dancing with everyone around us. The bar tender was nice but not the most attentive, we often had to ask several times to get something. But, I would gladly come back."
rXn8ggvV1XNliu3VoHOFEw,jZ-rH55_QZN8SLt3bkMLSg,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2019-01-26 03:51:02,2019,1,Winter,5.0,We really enjoyed the tour!  It was around 45 minutes and very informative.   We are not huge history bluffs but this was interesting!  Great history on The Grand Ole Opry.
YO_yJeCmVCH2UlEmN3Km6w,TbhyP24zYZqZ2VJZgu1wrg,tELoGj2QJYYFQ1jo_XXbpA,Robert's Western World,37203,36.1610407,-86.7780154,822,2013-05-24 19:56:18,2013,5,Summer,3.0,"Came here based on the rave yelp reviews and I have to say, was disappointed!

Very divey and quite dirty. Hard to get drinks at the bar as extremely overpacked (yes, many bars are overpacked in Nashville on a Saturday night, but this one was moreso than others, no elbow room whatsoever)

They had some very disgusting deep fried food with an open kitchen in front of the bar, so you could see the guy removing frozen nuggets from a fridge and deep frying them in front of you. And frying up bologna sandwiches at the same time. Bizarre.

Waitresses were friendly and drinks were quite cheap though. Live music was good."
Hjz5qVGLbfQbBzxZVjZKCg,DRGW8EENQhDpw0IXGxKUlg,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2015-06-30 18:13:13,2015,6,Summer,1.0,We live in the icon across the street and have always enjoyed sambuca's until the last visit. We had a birthday celebration and several preteen kids. They ordered from the small plates and we chose outside since they were with us. It was a very large group and several ordered drinks. I did not see the bill but when I reviewed later we were overcharged 60 something dollars. I wrote a letter to the manager and have been ignored. I enjoy the food there and the atmosphere but cannot believe I had no response to my communication. Will NEVER go back
fvVDTz5Sa2yBGdHNFVqV-w,QX9npgEONZg9mbIlTgCsrw,tELoGj2QJYYFQ1jo_XXbpA,Robert's Western World,37203,36.1610407,-86.7780154,822,2019-01-22 03:44:32,2019,1,Winter,5.0,"This dive honky tonk bar is the read deal! We came during the afternoon and listened to live music and are a recession special of a PBR, fried bologna sandwich and chips for 3.50. They also have burgers and hot dogs. This is s music institution. The food is mediocre but the atmosphere and music are five stars!"
rMjXgGI6mS97dGt9xd-Izg,sXBlbntBKOXcMxThkZNKyQ,tELoGj2QJYYFQ1jo_XXbpA,Robert's Western World,37203,36.1610407,-86.7780154,822,2015-06-20 16:14:39,2015,6,Summer,4.0,"This is a true gem of a honkey tonk on Broadway.  It was recommended to me by both visitors and local's.  Great music and standard bar, cheap eats too, burgers, etc.  I'm rating it only 4 stars because I found the evening bar staff to be a little bitchy and neglecting.  I'm sure they are all jaded by the constant tourists, but it wasn't the most welcoming of service.  Overall great experience though!"
eBjlyGd2pfhaXLDD0G1Bqg,PDdvAqu_imY7xn-xd51c8w,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2019-02-04 22:50:35,2019,2,Winter,5.0,"Great place for live music and a great bite to eat. Very very good food, and they have a great variety on the menu. Great location in the gulch and great staff. Definitely recommend!"
ZYJxB__asXYKIUcF-Qi1Gw,te7zsWeodX1kZXkfRcK5oA,tELoGj2QJYYFQ1jo_XXbpA,Robert's Western World,37203,36.1610407,-86.7780154,822,2018-11-01 21:19:42,2018,11,Winter,3.0,"This s*cks to choose ""a-ok"" (3 stars) v. ""Yay! I'm a fan"" (4 stars). Yet, based on our experience... :( 

I was SUPER looking forward to traveling back to Nashville and trying the fried bologna after seeing it highlighted on a Food Network show. And how perfect - getting to do so while listening to some live classic country after a weekend in Brentwood. 

The fried bologna was okay; just not as great as it had gotten built up in my mind. There was a little too much bread v. the amount of bologna. Hubs' burger was evidently also okay - although it looked really good!

Perhaps what most negatively influenced the experience - in turn generally impacting the overall experience - was service. Our gal was nice, just not the most attentive server in the world. Had it been a shoulder-to-shoulder Friday or Saturday night, I'm confident it'd been less of an issue (we'd have understood); however, it was an early Sunday afternoon with many open tables and spots at the bar. That being so, I don't want to have to carry my arse across the place to ask for refills. Get your ""bar eyes"" on and take care of your guests! 

We'll try again. It's Robert's Western World in d'town N'Ville for God's sake."
ApmLr8Dfn4RQN0Wj3-Y72A,-z_Gplyh4E9K9izTvLtB0A,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2018-07-21 01:44:58,2018,7,Summer,5.0,"We had an 8:30 reservation and were able to be seated early, 8:00.  The five star review is fir the food and service.  Our waiter was great.  The veggie lasagna is amazing, different than a traditional lasagna.  My husband enjoyed the ribeye, but it only came with one scallop. The waiter offered to bring one more scallop, as the dish only comes with one scallop.  The downside is where we sat.  We sat upstairs in the glass rooftop room. It was unbearably loud.  I could not wait to leave because of the noise.  I was hoping for a more intimate experience for an anniversary dinner. They do have music, bands that play. If you go, make sure you ask about seating if you don't want to be in the loud rooftop room."
F-5TWHA24bQWBjML09bykQ,iaYjDx_i8BBMtfQvY3cgJg,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2014-12-15 17:01:04,2014,12,Winter,5.0,"I made my first trip to Sambuca on 12/10/14 and loved it. I met a group of ladies for happy hour and had a great experience.
First, it was not busy on this particular evening, so we had a very easy time finding seating. The bar area has several couches and over-sized chairs and tables in addition to regular tables/chairs and seats at the bar. The entire restaurant was very clean and decorated very nicely. The atmosphere was very warm and welcoming; all of the staff I talked to were extremely friendly and seemed happy to be there. This being Nashville, you can always find someone singing/playing and this place is no exception; a singer with a nice selection of Christmas music. Parking is also ample and very easy to find; there are 2 pay parking lots 1 block away - I paid $2 for 2 hours - completely reasonable. 
Good happy hour specials with a fun selection of drinks and appetizers; the food was excellent. I had the mac & cheese with prosciutto - a small plate but was more than enough for me and it was delicious.
I will definitely be back to Sambuca!"
btucWmN-debApPXUfSR1mA,1SP1dG8OepypN5WpztQWkw,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2018-12-31 23:30:42,2018,12,Winter,4.0,"I am not a country music fan so the history of the Ryman doesn't thrill me as much as it would someone who loves the music. I did enjoy the movie that started the tour as it gave great background information. I wish the backstage tour was available today, but it wasn't. Worth a stop, whether you are a country music fan or not. Oh, and one of the best part was that they have a Tennessee appreciation deal going - by one, get one - for their regular tours."
WlNYylUwBnFGz49WzZwmqA,GMl5n_p5jQpiIWb7PQluyQ,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2018-12-08 18:58:21,2018,12,Winter,4.0,"I came here for a Melanie Martinez concert and let me just tell you that it was a very overwhelming experience. I had purchased the VIP package and found out that there had been a huge mix up with the VIP seating. I will say that the employees were doing their best to handle the situation and I really appreciate that. They were calm and courteous, but were not able to help that much until we kept badgering them. It would have greatly helped to have been updated more on the issue. We ended up having to sit far in the back but we got refunded. The place was nice and clean. The main drawbacks were in that it felt sort of unorganized. There didn't seem to be much streamlining, although it is a pretty big place, but the lines for purchasing merch from the artist and other lines were all over the place. Overall it was fun and there isn't much else to say. A lot of this will depend on the artist performing and their personal team, so the employees handling the events here can only do so much, but they could step it up."
Mmq5Ls9ME0dXcokBr_rwdw,gEl5rNWqtMiCkQowR_17aQ,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2019-02-24 04:18:13,2019,2,Winter,5.0,"Went to celebrate our wedding Anniversary & it couldn't have been better. 

From our waiter, Jesse, who went beyond the definition of server to make our night special, to the Stacy Mitchhart Band, playing us a funny song for the occasion, the entire night was fantastic. 

The Bucca Beignets appetizer was a perfect way to start along with a glass of wine & a Cock'n'Bull (their take on a Moscow Mule)

The Spinach salad and the Crab/Shrimp Bisque really wet our appetite for what was to come. 

We had the Miso Sea Bass, which had an Asian zing flavor with the bed of apple & cabbage stir fry & the 7 oz filet with the Brussel sprouts. Both were prepared to perfection. 

We finished with a White Chocolate Cheesecake that really topped off a perfect night.  

Overall a truly superb evening out. Thanks to the Sambuca team for making this Anniversary dinner a tough one to top for years to come."
VAgZDZdexwsJsjE2f9ewyQ,zyEWeoMiTduGGaGU0i7jTw,tELoGj2QJYYFQ1jo_XXbpA,Robert's Western World,37203,36.1610407,-86.7780154,822,2018-07-29 16:37:28,2018,7,Summer,5.0,"Hands down my favorite music venue we visited in Nashville! I am not a huge fan of modern country myself, but as someone who has switched from classic violin to country fiddle, I've definitely found an appreciation for honky tonk and that's what you're going to find here. 

The bar itself is small and long, pretty no frills, and lots of quirky, fun, and unique decorations adorn the walls. They have a bottom floor/bar as well as a top floor/bar. Lots of tables for seating and room to dance up front near the band! We found it was easier to get a seat on Wednesday night than it was on Thursday night and one of our Uber drivers said that was pretty true to his experiences as well. When we arrived on Thursday, the place was packed (shoulder to shoulder) and we couldn't move in or out. Kind of just got stuck in the flow of traffic. Wednesday was great though! 

Food is bar food. I had some french fries. Friend had a burger, chips, and mozzarella sticks. No one tried the fried bologna sandwich- we didn't realize it's like THEIR THING. I guess someone will have to try it if we ever head back. I'll update and let ya know. Otherwise, it looks like there's 600 other reviews... someone has probably tried it ;)"
bNsSr5HHk9Jo3UeKYNUwbQ,q2SYDXjtsBOkkMK1sMIM8Q,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2013-06-23 16:30:33,2013,6,Summer,5.0,"It's all about the people !

My wife and I were exploring the Gulch on our last day of vacation in Nashville. It was extremely hot out so we stopped in to have a couple of iced teas when we were greeted by Dawn. She seated us with a big southern smile and within minutes we were sipping our tea and talking with her about how great Nashville is and why most folks who live here never leave.

Time had slipped away through pleasant conversation about travel experiences when I realized we had a flight to catch and asked Dawn if she would call us a cab to get us back to our hotel. She gladly made the call but almost 30 minutes had passed and no taxi in sight. We were running out of time and were stressing about the possibility of missing our flight.

Without the blink of an eye Dawn insisted on driving us back to the hotel in her car. My wife and I were shocked by her generous offer and took her up on it. I tried to offer her gas money, but she refused and said it was karma. We have been around a little but never experienced kindness and generosity as we have from her. 

We were in a town full of celebrities, but never knew what it was like to treated as one.

Kudos to you and your great city, Dawn !"
AzxDHzVp4I6ZRjqD9XmN1g,xxqNymiHNCcppMK-1UlYCA,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2018-11-15 01:17:22,2018,11,Winter,5.0,Well with five stars says it all .. great music great drinks and great food .. trifecta all at one location ... I highly recommend this restaurant for you and the spouse....
q5EcsAb9Tlfbl7ZKxMg-DQ,4K1wML5YKet0u8QA8nTFjw,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2018-02-20 18:35:26,2018,2,Winter,1.0,"As you can see from all of the other 1 star reviews, Sambuca has a service and management issue. How is their food? I have no idea, here is why:

Reservation was made for 12:15, we were seated promptly. Some chairs were broken, odd start, but we switched them out and were ready to order. 

12:20 - Waitress stops by and does the usual 'I'll be right back for drink orders'

12:50 - Yes THIRTY minutes later she's back to take our drink orders. She said sorry it was swamped in the kitchen. Odd comment from a waitress... this is when we started suspecting our waitress was doubling as a line cook. We place our drink and food orders at this time, the hanger is beginning.

1:00 - Band finishes and we realize we've been here nearly an hour and don't see food on anyone else's plates. We chat with the table behind us and they explain they've been waiting 1.5 hours and haven't had food. We worry, we had a 2 o'clock appointment to be at.

1:01 - We see a manager, let's call him Brad. Brad just got done talking with a couple who was very disappointed with the service. Brad explained that the kitchen was understaffed and offered to take their names and talk to them later.

1:02 - We flag down Brad. Explain that we've been waiting a while and haven't gotten anything besides water yet, and are fearful we're going to miss our appointment. Brad says when is the appointment? We say 2. Brad says 'you might get your food by 2'. THAT'S NOT GUNNA WORK Brad. We got here at 12:15 and at 1:02 you're telling us our food MIGHT get here in an hour? I would understand if we ordered a freaking paella with a molten lava cake, but we just got breakfast basics.

1:03 - We explain our concerns to Brad and he offers to check in with the kitchen the get an estimate. At this point I should mention we were told our tip was included so they didn't really seem to want to please us.

1:10 - No sign of Brad returning to our table (but we do SEE Brad, boy is he dodging us). No one is eating around us. we went and got our waitress and explained that we know it's not her fault but we have no confidence that our food is coming and that when it does it will have been worth waiting for and missing our pressing appointment. We leave and go to ADELE's up the street who sat us immediately and fed us - which is all we ever wanted!

In sum, how is the food? Unclear. Is it cooked by double agent waitresses? Potentially. Is it worth finding out? Nope."
RMZmfOdeyM6FTtv9YdoG3Q,Ja4cb3-Km6UszLdVKWLyqw,tELoGj2QJYYFQ1jo_XXbpA,Robert's Western World,37203,36.1610407,-86.7780154,822,2019-01-13 07:41:05,2019,1,Winter,1.0,"When everything else is too crowded you can get a place in Roberts, however, not the first choice for prime music And Nashville and honky tonk atmosphere!"
Fc7nfyZu6-Yy3qen049uuA,3pSShwexlTG5zrpdzGf9CA,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2018-05-19 13:31:19,2018,5,Summer,4.0,"I've been going to this place for years! It's always spot on. I had my husbands birthday dinner here (upstairs, overlooking the Gulch) and we just recently went for Mother's Day Brunch. The food is always delicious and the service is GREAT! We opt'd for Sambuca because our kids had never experienced dinner with LIVE music and luckily we were seated right up front, that was a real treat for them to watch.

Happy Hour: I haven't been to HH in a few years but it was always great Martini specials and good food, I'm sure that hasn't changed. 

Parking: this is the reason for the -1 star! It started off with free valet, then it was 3 bucks, then 5, then 10 and now it's 12 or 13. Really? It's not the most expensive restaurant, but it's not cheap either, I think they should validate your parking or at least subsidize the price.

Overall, very nice place anyway of the week to listen to some good music (outside of country music, thankfully...since you can get that anywhere in the Ville) and good food and drinks."
RFuGwEOz1uUlNSF8Egrbgw,YzbSdMhra5klIRmiEpnnrw,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2019-05-18 18:50:08,2019,5,Summer,5.0,"What can I say that hasn't been said.  We took a self guided tour which was just perfect; it wasn't crowded which was nice to really look around 
The ticket purchased included a photo on stage.  
Beautiful theatre rich in history."
cFs9gu8KbHY9t1XGk8ZGNA,8PscLAgy8vTQbi6niXGO_A,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2019-02-18 14:10:11,2019,2,Winter,5.0,"Bang for your buck: 7/10
Quality: 10/10
Service: 10/10
Ambiance/Location: 10/10
Overall: 9/10

A Nashville staple! This is a must see when visiting the home of country music. Our only critique is the price. It's a bit on the pricier side for a self-guided tour, but it's worth forking over the cash to get  this slice of history!"
QuRQf7fyBkVHuY1tY9xBqA,s9pZifBw6awRSHgRm6qqsQ,ZNxFIwgPnmLu6ouQPPpR_Q,Sambuca Restaurant,37203,36.1518014103,-86.7844176292,679,2019-07-08 01:53:29,2019,7,Summer,1.0,Bad experiensce for us. Limited food menu is way overpriced. Ignored by our waiter. The only thing we liked was the music. Never again!
Dv_ELb29EGvfm0FHp9LIiw,DLVpIr4-KRPz1YUyb0f-qw,4Cal2AE6cr7m6nL20Rz2kQ,Ryman Auditorium,37219,36.1612472,-86.7784711,574,2018-05-06 17:02:13,2018,5,Summer,4.0,"At the Ryman for Live From Here with Chris Thile, courtesy of a Christmas present from my hubby's younger son! 
It's a classic old auditorium with seating resembling old wooden church pews, 4 people to a section. Although we couldn't see the far right of the stage, but there doesn't appear to be a bad seat in the place!
Tonight's guests are David Rawlings, Courtney Barnett and comedian Neal Brennan. We had a great time!"
u2USAuaLGvME1WJsurr6SQ,1CZMzcDHobOIipdHi49aFQ,LOrKnRitR07z3cdeqo5J1g,Musicians Corner,37203,36.1496079,-86.8126195,15,2013-07-06 13:43:17,2013,7,Summer,4.0,"This is GREAT! Free concert out in the park. Doesn't get much better. I happen to just be walking the dog and noticed a line of food trucks.

First big plus for having the food trucks. There were easily a dozen and with the exception of maybe two trucks short lines and great food. 

There were a few little shopping booths set up as well as a play area for kids. 

The music wasn't spectacular but I couldn't think of a better way to spend an afternoon sitting on the grass listening to some local tunes. AND did I mention it was free? All I needed  to pay for was my feed from the food truck."
